adminNm,adminPttnCd,longTermAdminSym,longTermPeribRgtDt,siDoCd,siGunGuCd,stpRptDt
효담노인복지센터,C01,34275000036,20190621,42,750,20190620
우리들재가노인복지센터,C01,34275000037,20190701,42,750,20190701
더불어재가노인복지센터,C01,34275000038,20191120,42,750,20191120
천사재가노인복지센터,C01,34275000039,20191203,42,750,20191203
천사재가노인복지센터,C02,34275000039,20191203,42,750,20191203
별 사랑 행복 재가복지센터,C01,34275000040,20191216,42,750,20191216
대화방문요양센터,C01,34276000016,20090209,42,760,20090204
대화방문요양센터,C02,34276000016,20090209,42,760,20090204
진부재가노인복지센터,C01,34276000023,20090828,42,760,20090828
진부재가노인복지센터,C02,34276000023,20090828,42,760,20090828
에스텔노인요양센터,C01,34276000029,20100611,42,760,20100611
에스텔노인요양센터,C02,34276000029,20100611,42,760,20100611
한사랑노인재가복지센터,C01,34276000044,20131118,42,760,20131118
한사랑노인재가복지센터,C02,34276000044,20131118,42,760,20131118
진부고운손간호요양센터,C01,34276000048,20160427,42,760,20160427
진부고운손간호요양센터,C02,34276000048,20160427,42,760,20160427
진부고운손간호요양센터,C05,34276000048,20160427,42,760,20160427
약수데이케어센터,C01,34276000051,20160926,42,760,20160926
약수데이케어센터,C02,34276000051,20160926,42,760,20160926
약수데이케어센터,C03,34276000051,20160926,42,760,20160926
수호천사복지용구센터,C06,34276000059,20190311,42,760,20190311
나눔재가서비스센터,C01,34276000062,20190418,42,760,20190418
해가든데이케어센터,C03,34276000064,20190601,42,760,20190601
하누리노인복지센터,C03,34276000066,20190701,42,760,20190701
해든누리 주야간보호센터,C03,34276000067,20190624,42,760,20190624
데일리방문요양센터,C01,34276000068,20190628,42,760,20190628
하주재가노인복지센터,C01,34276000071,20191205,42,760,20191205
하주재가노인복지센터,C02,34276000071,20191205,42,760,20191205
영지의료기종합상사,C06,34277000012,20090813,42,770,20090812
정선돌봄서비스센터,C01,34277000015,20100610,42,770,20100511
정선돌봄서비스센터,C02,34277000015,20100610,42,770,20100511
수호천사재가장기요양센터,C01,34277000025,20131104,42,770,20131104
수호천사재가장기요양센터,C02,34277000025,20131104,42,770,20131104
정선실버요양센터,C01,34277000027,20131128,42,770,20131128
정선실버요양센터,C02,34277000027,20131128,42,770,20131128
사랑돌봄재가복지센터,C01,34277000032,20180816,42,770,20180816
엘림노인복지센터,C01,34278000011,20080912,42,780,20080901
엘림노인복지센터,C02,34278000011,20080912,42,780,20080901
엘림노인복지센터,C03,34278000011,20080912,42,780,20080901
햇빛촌방문요양(목욕)센터,C01,34278000016,20090703,42,780,20090703
햇빛촌방문요양(목욕)센터,C02,34278000016,20090703,42,780,20090703
화강방문요양센터,C01,34278000028,20110315,42,780,20110315
화강방문요양센터,C02,34278000028,20110315,42,780,20110315
노인낙원사랑애센터,C01,34278000036,20140304,42,780,20140304
노인낙원사랑애센터,C02,34278000036,20140304,42,780,20140304
하나메디컬,C06,34278000037,20140911,42,780,20140911
돌보미복지센터,C01,34278000038,20141006,42,780,20141006
나눔방문요양센터,C01,34278000040,20150828,42,780,20150827
나눔방문요양센터,C02,34278000040,20150828,42,780,20150827
성산장기요양센타,C01,34278000041,20160318,42,780,20160318
희망노인복지센터,C01,34278000042,20161001,42,780,20161001
희망노인복지센터,C02,34278000042,20161001,42,780,20161001
동행방문요양센터,C01,34278000043,20161024,42,780,20161024
동행방문요양센터,C02,34278000043,20161024,42,780,20161024
철원사랑재가복지센터,C01,34278000046,20180801,42,780,20180801
철원사랑재가복지센터,C03,34278000046,20180801,42,780,20180801
강원화천지역자활센터 부설 화천재가복지센터,C01,34279000024,20170824,42,790,20170824
강원화천지역자활센터 부설 화천재가복지센터,C02,34279000024,20170824,42,790,20170824
예 재가노인복지센터,C01,34279000025,20181114,42,790,20181114
화천동행재가복지센터,C01,34279000027,20190926,42,790,20190926
화천동행재가복지센터,C02,34279000027,20190926,42,790,20190926
내린천노인복지센타,C01,34281000007,20090216,42,810,20090216
내린천노인복지센타,C02,34281000007,20090216,42,810,20090216
인제행복재가복지센터,C01,34281000015,20190703,42,810,20190703
인제행복재가복지센터,C02,34281000015,20190703,42,810,20190703
수성주간노인복지센터,C01,34282000008,20081020,42,820,20081020
수성주간노인복지센터,C02,34282000008,20081020,42,820,20081020
수성주간노인복지센터,C03,34282000008,20081020,42,820,20081020
새암실버케어,C01,34282000012,20090202,42,820,20090202
새암실버케어,C02,34282000012,20090202,42,820,20090202
성광노인재가복지,C01,34282000029,20120813,42,820,20120813
성광노인재가복지,C02,34282000029,20120813,42,820,20120813
벧엘의집 주간보호 센터,C03,34282000031,20141215,42,820,20141215
효담노인복지센터,C01,34283000019,20090407,42,830,20090407
효담노인복지센터,C02,34283000019,20090407,42,830,20090407
모정의집,C03,34283000021,20091116,42,830,20091116
가온요양원,A03,14213000107,20100301,42,130,20100301
성문노인전문요양원,A03,14213000109,20100503,42,130,20100503
성문노인전문요양원,G31,14213000109,20100503,42,130,20100503
행복의 집,A03,14213000117,20101130,42,130,20101130
연세요양센터,A03,14213000119,20110101,42,130,20110101
노인요양원 축복의집,A03,14213000126,20110516,42,130,20110516
신선원행복가정,A04,14213000132,20110901,42,130,20110901
사랑복지센터요양원,A03,14213000155,20121207,42,130,20121207
선,A04,14213000160,20130418,42,130,20130418
예담요양시설,A03,14213000161,20130419,42,130,20130419
연세실버홈,A04,14213000168,20130906,42,130,20130906
다현요양센터,A03,14213000169,20130930,42,130,20130930
원주실버요양센터,A03,14213000180,20140401,42,130,20140401
동순요양원,A03,14213000183,20140519,42,130,20140512
부승노인전문요양원(학성점),A03,14213000184,20140619,42,130,20140619
연세로얄요양원,A03,14213000190,20141002,42,130,20141002
&quot;효다함&quot;요양원,A03,14213000201,20150105,42,130,20150105
참좋은요양원,A04,14213000202,20150129,42,130,20150129
통나무집요양원,A03,14213000220,20160201,42,130,20160201
노인요양센터산고대,A03,14213000221,20160222,42,130,20160222
더드림공동생활가정,A04,14213000225,20160314,42,130,20160314
원주효요양원,A03,14213000226,20160501,42,130,20160501
원주사랑마루,A03,14213000232,20160519,42,130,20160519
소담요양원,A03,14213000234,20160707,42,130,20160707
평화의집,A04,14213000240,20160923,42,130,20160923
부승노인전문요양원(본점),A03,14213000248,20170228,42,130,20170228
다사랑요양원,A03,14213000258,20170719,42,130,20170719
별자리요양원,A04,14213000260,20170906,42,130,20170906
예일요양원,A03,14213000262,20171123,42,130,20171123
노인요양시설 상지,A03,14213000266,20180201,42,130,20180201
평심원,A03,14213000267,20180620,42,130,20180620
은빛봄날요양원,A03,14213000277,20181015,42,130,20181015
행복요양원,A03,14213000286,20190304,42,130,20190304
사랑나눔의집2,A04,14213000300,20190801,42,130,20190801
보은요양원,A04,14213000303,20190805,42,130,20190805
서울연세요양원,A03,14213000313,20191210,42,130,20191210
예일요양원(흥양점),A03,14213000314,20191212,42,130,20191212
원주중앙요양원,A03,14213000316,20200121,42,130,20200121
원주소망요양원,A03,14213000317,20200131,42,130,20200131
닥터돌봄요양센터,A03,14213000318,20200226,42,130,20200226
노블레스요양원,A03,14213000319,20200304,42,130,20200304
강원제일노인복지센터,A04,14213000323,20200428,42,130,20200428
문막요양원,A03,14213000332,20200629,42,130,20200612
믿음요양원,A03,14213000336,20200722,42,130,20200720
흥업요양원,A03,14213000341,20201012,42,130,20201012
원주어르신사랑요양원,A03,14213000344,20201118,42,130,20201106
원주보훈요양원,A03,14213000345,20201214,42,130,20201212
원주보훈요양원,G31,14213000345,20201214,42,130,20201212
원주보훈요양원,G32,14213000345,20201214,42,130,20201212
행복둥지,A03,14213000348,20210101,42,130,20210101
휴 요양원,A03,14213000354,20210422,42,130,20210422
원주행복드림요양원,A04,14213000359,20210801,42,130,20210801
행복마을요양원,A03,14213000364,20210728,42,130,20210728
우리요양원,A03,14213000366,20210730,42,130,20210730
원주보금자리요양원,A03,14213000369,20210901,42,130,20210901
원주로얄요양원,A03,14213000383,20211201,42,130,20211201
원주동심요양원,A03,14213000384,20211201,42,130,20121201
경선 효 요양원,A03,14215000001,20080530,42,150,20061229
한빛마을,A03,14215000003,20080605,42,150,20040506
강릉효도마을,A03,14215000012,20080609,42,150,20080529
행복마을,A03,14215000027,20080625,42,150,20070716
오대산성모요양원,A03,14215000037,20080901,42,150,20080901
솔마루터,A04,14215000063,20091008,42,150,20091008
강릉노인요양공동생활가정,A04,14215000084,20100630,42,150,20100625
행복한둥지,A03,14215000090,20100927,42,150,20100924
강릉노인요양시설,A03,14215000093,20101008,42,150,20101008
사랑방이야기,A04,14215000101,20110201,42,150,20110201
강릉무지개마을,A04,14215000117,20111022,42,150,20111022
가정강릉요양원,A03,14215000119,20111104,42,150,20111104
정다운노인요양원,A03,14215000121,20120130,42,150,20120130
참살이요양원,A03,14215000129,20120720,42,150,20120718
우리사랑노인요양시설,A03,14215000130,20120727,42,150,20120727
덕실리요양원,A04,14215000134,20130131,42,150,20130131
마루요양원,A03,14215000138,20130603,42,150,20130601
양지뜰노인요양원,A04,14215000140,20130604,42,150,20130603
큰사랑 요양원,A03,14215000142,20130620,42,150,20130620
강릉치유재활요양원,A03,14215000151,20131025,42,150,20131016
노인요양공동생활가정 선한복지센터,A04,14215000154,20131201,42,150,20131201
사천요양원,A04,14215000156,20131219,42,150,20131219
강릉솔향의집,A03,14215000157,20131226,42,150,20131226
해누리요양원,A03,14215000162,20140424,42,150,20140424
은영노인요양시설,A03,14215000174,20140922,42,150,20140922
착한사랑요양원,A03,14215000176,20141021,42,150,20141021
노인요양원 (율),A03,14215000178,20141112,42,150,20141112
강릉창해요양원,A04,14215000183,20141218,42,150,20141218
효사랑요양원,A03,14215000185,20141231,42,150,20141231
주문진요양원,A04,14215000187,20150115,42,150,20150108
사랑채움노인요양원,A03,14215000189,20150121,42,150,20150121
행복만들기,A04,14215000190,20150213,42,150,20150213
평강요양원,A03,14215000195,20150408,42,150,20150408
다솜요양원,A03,14215000196,20150422,42,150,20150422
금평요양원,A03,14215000203,20150626,42,150,20150626
참좋은마을,A03,14215000205,20150701,42,150,20150701
다금요양원,A03,14215000206,20150702,42,150,20150702
고은손,A03,14215000208,20150722,42,150,20150722
금광실버캐슬,A03,14215000212,20150901,42,150,20150901
한결요양원,A04,14215000213,20151013,42,150,20151013
에이플러스홈 노인의료복지시설,A03,14215000215,20151123,42,150,20151123
우리요양원,A03,14215000220,20151229,42,150,20151229
갈바리노인요양원,A03,14215000221,20160108,42,150,20160108
효담요양원,A03,14215000225,20160120,42,150,20160120
사랑모아요양원,A03,14215000226,20160218,42,150,20160218
해드림요양원,A03,14215000228,20160325,42,150,20160325
강릉부모사랑2,A03,14215000230,20160415,42,150,20160415
강릉참사랑요양원,A04,14215000233,20160621,42,150,20160621
강릉 사랑의뜰안 요양원,A03,14215000234,20160701,42,150,20160701
소돌요양원,A04,14215000235,20160712,42,150,20160712
햇빛요양원,A03,14215000239,20160919,42,150,20160919
벧엘요양원,A04,14215000241,20161019,42,150,20161019
포도나무요양원,A04,14215000253,20170725,42,150,20170725
예담노인요양원,A04,14215000255,20170821,42,150,20170821
강릉천사요양원,A03,14215000257,20171010,42,150,20171010
나래요양원,A04,14215000259,20171124,42,150,20171124
예쁜요양원,A04,14215000260,20171213,42,150,20171213
온누리요양원,A03,14215000262,20180103,42,150,20180103
다솔요양원,A04,14215000266,20180302,42,150,20180302
임영요양원,A03,14215000267,20180321,42,150,20180321
실버하우스,A03,14215000271,20180501,42,150,20180501
강릉솔향의집Ⅱ,A04,14215000272,20180706,42,150,20180706
장수마을요양원,A03,14215000274,20180830,42,150,20180830
강동요양원,A03,14215000281,20181227,42,150,20181227
에덴하우스요양원,A04,14215000296,20190921,42,150,20190921
강릉 사랑요양원,A04,14215000299,20191001,42,150,20191001
율곡요양원,A03,14215000313,20191226,42,150,20191226
이든요양원,A04,14215000320,20200228,42,150,20200221
가애노인요양시설,A03,14215000322,20200401,42,150,20200401
사임당요양원,A03,14215000323,20200427,42,150,20200427
